peakID	Chr	Start	End	Strand	Length
3.52222502.52223574	3	52222502	52223574	.	1073
3.52229732.52230562	3	52229732	52230562	.	831
3.52231215.52233063	3	52231215	52233063	.	1849
3.52254389.52255199	3	52254389	52255199	.	811
3.52259416.52260906	3	52259416	52260906	.	1491
3.52265338.52266327	3	52265338	52266327	.	990
3.52271243.52274930	3	52271243	52274930	.	3688
3.52277659.52282303	3	52277659	52282303	.	4645
3.52286949.52288316	3	52286949	52288316	.	1368
3.52311354.52313405	3	52311354	52313405	.	2052
3.52321012.52322561	3	52321012	52322561	.	1550
3.52325210.52326011	3	52325210	52326011	.	802
3.52331202.52331791	3	52331202	52331791	.	590
3.52332115.52335160	3	52332115	52335160	.	3046
3.52347345.52348740	3	52347345	52348740	.	1396
3.52351333.52352310	3	52351333	52352310	.	978
3.52373684.52373967	3	52373684	52373967	.	284
3.52406373.52407579	3	52406373	52407579	.	1207
3.52417426.52418796	3	52417426	52418796	.	1371
3.52419031.52419820	3	52419031	52419820	.	790
3.52443432.52445746	3	52443432	52445746	.	2315
3.52462320.52463198	3	52462320	52463198	.	879
3.52470225.52471604	3	52470225	52471604	.	1380
3.52478615.52479681	3	52478615	52479681	.	1067
3.52480076.52481681	3	52480076	52481681	.	1606
3.52488301.52491002	3	52488301	52491002	.	2702
3.52505233.52506688	3	52505233	52506688	.	1456
3.52523791.52525737	3	52523791	52525737	.	1947
3.52528171.52530698	3	52528171	52530698	.	2528
3.52531730.52533650	3	52531730	52533650	.	1921
3.52560923.52561417	3	52560923	52561417	.	495
3.52565880.52569430	3	52565880	52569430	.	3551
3.52569883.52573531	3	52569883	52573531	.	3649
3.52704565.52705501	3	52704565	52705501	.	937
3.52715751.52716272	3	52715751	52716272	.	522
3.52719189.52720495	3	52719189	52720495	.	1307
3.52738437.52740726	3	52738437	52740726	.	2290
3.52748359.52750314	3	52748359	52750314	.	1956
3.52754768.52756129	3	52754768	52756129	.	1362
3.52804031.52805716	3	52804031	52805716	.	1686
3.52813332.52814042	3	52813332	52814042	.	711
3.52854607.52855658	3	52854607	52855658	.	1052
3.52861112.52862284	3	52861112	52862284	.	1173
3.52876200.52877692	3	52876200	52877692	.	1493
3.52885161.52885864	3	52885161	52885864	.	704
3.52925270.52926266	3	52925270	52926266	.	997
3.52930728.52932235	3	52930728	52932235	.	1508
3.52968787.52969080	3	52968787	52969080	.	294
3.53017239.53018367	3	53017239	53018367	.	1129
3.53052186.53052977	3	53052186	53052977	.	792
3.53078591.53081117	3	53078591	53081117	.	2527
3.53105891.53108050	3	53105891	53108050	.	2160
3.53126985.53127762	3	53126985	53127762	.	778
3.53136429.53137246	3	53136429	53137246	.	818
3.53138874.53139247	3	53138874	53139247	.	374
3.53143752.53144578	3	53143752	53144578	.	827
3.53147846.53149042	3	53147846	53149042	.	1197
3.53163977.53165907	3	53163977	53165907	.	1931
3.53168562.53169182	3	53168562	53169182	.	621
3.53174300.53175595	3	53174300	53175595	.	1296
3.53176309.53178119	3	53176309	53178119	.	1811
3.53180954.53181783	3	53180954	53181783	.	830
3.53187726.53188394	3	53187726	53188394	.	669
3.53192187.53193698	3	53192187	53193698	.	1512
3.53194291.53197946	3	53194291	53197946	.	3656
3.53199931.53204973	3	53199931	53204973	.	5043
3.53205666.53206808	3	53205666	53206808	.	1143
3.53213665.53215714	3	53213665	53215714	.	2050
3.53228289.53231523	3	53228289	53231523	.	3235
3.53232308.53233272	3	53232308	53233272	.	965
3.53250748.53251011	3	53250748	53251011	.	264
3.53251861.53252746	3	53251861	53252746	.	886
3.53253657.53254716	3	53253657	53254716	.	1060
3.53269765.53271121	3	53269765	53271121	.	1357
3.53283406.53285579	3	53283406	53285579	.	2174
3.53287949.53290612	3	53287949	53290612	.	2664
3.53303635.53305119	3	53303635	53305119	.	1485
3.53362057.53362287	3	53362057	53362287	.	231
3.53380490.53382298	3	53380490	53382298	.	1809
3.53384669.53384972	3	53384669	53384972	.	304
3.53408966.53409542	3	53408966	53409542	.	577
3.53490943.53491568	3	53490943	53491568	.	626
3.53552404.53553521	3	53552404	53553521	.	1118
3.53647123.53647856	3	53647123	53647856	.	734
3.53650218.53650705	3	53650218	53650705	.	488
3.53743992.53744598	3	53743992	53744598	.	607
3.53782308.53783648	3	53782308	53783648	.	1341
3.53879351.53880960	3	53879351	53880960	.	1610
3.53915382.53916686	3	53915382	53916686	.	1305
3.53924930.53926628	3	53924930	53926628	.	1699
3.54030094.54030834	3	54030094	54030834	.	741
3.54121514.54122361	3	54121514	54122361	.	848
3.54296667.54297100	3	54296667	54297100	.	434
3.54747219.54748190	3	54747219	54748190	.	972
3.54887667.54888480	3	54887667	54888480	.	814
3.54904297.54905006	3	54904297	54905006	.	710
3.54925364.54926140	3	54925364	54926140	.	777
3.54965323.54965590	3	54965323	54965590	.	268
3.54985373.54986016	3	54985373	54986016	.	644
3.55001458.55002190	3	55001458	55002190	.	733
3.55020011.55020648	3	55020011	55020648	.	638
3.55033068.55033605	3	55033068	55033605	.	538
3.55034322.55035040	3	55034322	55035040	.	719
3.55194013.55195327	3	55194013	55195327	.	1315
3.55232527.55233136	3	55232527	55233136	.	610
3.55518287.55519776	3	55518287	55519776	.	1490
3.55638476.55638887	3	55638476	55638887	.	412
3.55649562.55650373	3	55649562	55650373	.	812
3.55654450.55654782	3	55654450	55654782	.	333
3.55658079.55658914	3	55658079	55658914	.	836
3.55659825.55660574	3	55659825	55660574	.	750
3.56191412.56192359	3	56191412	56192359	.	948
3.56337067.56337915	3	56337067	56337915	.	849
3.56357431.56358721	3	56357431	56358721	.	1291
3.56359997.56360772	3	56359997	56360772	.	776
3.56381272.56381773	3	56381272	56381773	.	502
3.56481043.56481500	3	56481043	56481500	.	458
3.56500881.56501568	3	56500881	56501568	.	688
3.56501809.56503186	3	56501809	56503186	.	1378
3.56528675.56529022	3	56528675	56529022	.	348
3.56590839.56592282	3	56590839	56592282	.	1444
3.56716172.56717776	3	56716172	56717776	.	1605
3.56727414.56728349	3	56727414	56728349	.	936
3.56788832.56790955	3	56788832	56790955	.	2124
3.56792532.56792993	3	56792532	56792993	.	462
3.56817575.56818725	3	56817575	56818725	.	1151
3.56821857.56822560	3	56821857	56822560	.	704
3.56833216.56833757	3	56833216	56833757	.	542
3.56834210.56834978	3	56834210	56834978	.	769
3.56835132.56836700	3	56835132	56836700	.	1569
3.56849584.56850196	3	56849584	56850196	.	613
3.56889693.56890421	3	56889693	56890421	.	729
3.56933710.56934481	3	56933710	56934481	.	772
3.56949994.56950921	3	56949994	56950921	.	928
3.57004156.57005524	3	57004156	57005524	.	1369
3.57014533.57015774	3	57014533	57015774	.	1242
3.57021378.57021929	3	57021378	57021929	.	552
3.57022648.57023359	3	57022648	57023359	.	712
3.57041009.57042144	3	57041009	57042144	.	1136
3.57048732.57049192	3	57048732	57049192	.	461
3.57093540.57093790	3	57093540	57093790	.	251
3.57094084.57094921	3	57094084	57094921	.	838
3.57102523.57102930	3	57102523	57102930	.	408
3.57111990.57113959	3	57111990	57113959	.	1970
3.57134006.57134737	3	57134006	57134737	.	732
3.57193178.57193867	3	57193178	57193867	.	690
3.57197986.57199852	3	57197986	57199852	.	1867
3.57203859.57204607	3	57203859	57204607	.	749
3.57230884.57231423	3	57230884	57231423	.	540
3.57261183.57263169	3	57261183	57263169	.	1987
3.57541358.57543611	3	57541358	57543611	.	2254
3.57581616.57584869	3	57581616	57584869	.	3254
3.57656988.57657636	3	57656988	57657636	.	649
3.57677562.57679289	3	57677562	57679289	.	1728
3.57741098.57743913	3	57741098	57743913	.	2816
3.57936859.57938518	3	57936859	57938518	.	1660
3.57944289.57946425	3	57944289	57946425	.	2137
3.57955507.57956074	3	57955507	57956074	.	568
3.57966984.57967995	3	57966984	57967995	.	1012
3.57968085.57968694	3	57968085	57968694	.	610
3.57969117.57970352	3	57969117	57970352	.	1236
3.57993387.57995734	3	57993387	57995734	.	2348
3.58038035.58038657	3	58038035	58038657	.	623
3.58044356.58045801	3	58044356	58045801	.	1446
3.58067699.58068169	3	58067699	58068169	.	471
3.58129294.58129731	3	58129294	58129731	.	438
3.58152861.58153902	3	58152861	58153902	.	1042
3.58158613.58160290	3	58158613	58160290	.	1678
3.58163187.58164561	3	58163187	58164561	.	1375
3.58173364.58174184	3	58173364	58174184	.	821
3.58182061.58182822	3	58182061	58182822	.	762
3.58200712.58201209	3	58200712	58201209	.	498
3.58202962.58203572	3	58202962	58203572	.	611
3.58218332.58218689	3	58218332	58218689	.	358
3.58222206.58224647	3	58222206	58224647	.	2442
3.58246015.58246753	3	58246015	58246753	.	739
3.58291617.58293542	3	58291617	58293542	.	1926
3.58318011.58319478	3	58318011	58319478	.	1468
3.58320376.58321572	3	58320376	58321572	.	1197
3.58339663.58340311	3	58339663	58340311	.	649
3.58372402.58373767	3	58372402	58373767	.	1366
3.58418841.58420500	3	58418841	58420500	.	1660
3.58449160.58449826	3	58449160	58449826	.	667
3.58460028.58461125	3	58460028	58461125	.	1098
3.58469732.58470291	3	58469732	58470291	.	560
3.58472542.58473522	3	58472542	58473522	.	981
3.58476754.58478757	3	58476754	58478757	.	2004
3.58512143.58512787	3	58512143	58512787	.	645
3.58515160.58515994	3	58515160	58515994	.	835
3.58518248.58519045	3	58518248	58519045	.	798
3.58554423.58554887	3	58554423	58554887	.	465
3.58570617.58571705	3	58570617	58571705	.	1089
3.58615614.58616279	3	58615614	58616279	.	666
3.58626277.58626932	3	58626277	58626932	.	656
3.58652327.58652950	3	58652327	58652950	.	624
3.58663645.58664501	3	58663645	58664501	.	857
3.58669066.58669924	3	58669066	58669924	.	859
3.58827879.58828551	3	58827879	58828551	.	673
3.58884709.58885933	3	58884709	58885933	.	1225
3.59035228.59036255	3	59035228	59036255	.	1028
3.59120915.59121251	3	59120915	59121251	.	337
3.59197805.59198272	3	59197805	59198272	.	468
3.59272152.59273098	3	59272152	59273098	.	947
3.59286319.59287009	3	59286319	59287009	.	691
3.59560911.59561404	3	59560911	59561404	.	494
3.59695469.59696096	3	59695469	59696096	.	628
3.59843354.59843892	3	59843354	59843892	.	539
3.60728390.60728859	3	60728390	60728859	.	470
3.60729596.60729844	3	60729596	60729844	.	249
3.60918083.60918649	3	60918083	60918649	.	567
3.60977887.60978469	3	60977887	60978469	.	583
3.60994490.60995091	3	60994490	60995091	.	602
3.61222120.61222683	3	61222120	61222683	.	564
3.61235525.61237675	3	61235525	61237675	.	2151
3.61343868.61344599	3	61343868	61344599	.	732
3.61507087.61507230	3	61507087	61507230	.	144
3.61545958.61548231	3	61545958	61548231	.	2274
3.61548472.61550811	3	61548472	61550811	.	2340
3.61806221.61806585	3	61806221	61806585	.	365
3.61880672.61881034	3	61880672	61881034	.	363
3.61889606.61890103	3	61889606	61890103	.	498
3.61921995.61922446	3	61921995	61922446	.	452
3.61982727.61983221	3	61982727	61983221	.	495
3.62174280.62174986	3	62174280	62174986	.	707
3.62304160.62305294	3	62304160	62305294	.	1135
3.62651421.62652087	3	62651421	62652087	.	667
3.62829176.62829462	3	62829176	62829462	.	287
3.63329103.63329732	3	63329103	63329732	.	630
3.63848568.63850647	3	63848568	63850647	.	2080
3.63897030.63899124	3	63897030	63899124	.	2095
3.63907639.63908546	3	63907639	63908546	.	908
3.63913192.63913659	3	63913192	63913659	.	468
3.63919821.63920612	3	63919821	63920612	.	792
3.63923243.63923776	3	63923243	63923776	.	534
3.63945633.63946366	3	63945633	63946366	.	734
3.63953405.63954586	3	63953405	63954586	.	1182
3.63979101.63979872	3	63979101	63979872	.	772
3.64007577.64009631	3	64007577	64009631	.	2055
3.64016377.64016745	3	64016377	64016745	.	369
3.64136283.64137209	3	64136283	64137209	.	927
3.64174652.64175392	3	64174652	64175392	.	741
3.64205812.64206666	3	64205812	64206666	.	855
3.64210638.64211362	3	64210638	64211362	.	725
3.64307447.64307677	3	64307447	64307677	.	231
3.64340457.64341627	3	64340457	64341627	.	1171
3.64469926.64470568	3	64469926	64470568	.	643
3.64475121.64475546	3	64475121	64475546	.	426
3.64490874.64491616	3	64490874	64491616	.	743
3.64519240.64519845	3	64519240	64519845	.	606
3.64670358.64672746	3	64670358	64672746	.	2389
3.64673203.64674295	3	64673203	64674295	.	1093
3.64782163.64782889	3	64782163	64782889	.	727
3.64958419.64959101	3	64958419	64959101	.	683
3.65025367.65025822	3	65025367	65025822	.	456
3.65236913.65237558	3	65236913	65237558	.	646
3.65327751.65328213	3	65327751	65328213	.	463
3.65342056.65342874	3	65342056	65342874	.	819
3.65534533.65535514	3	65534533	65535514	.	982
3.65717986.65718460	3	65717986	65718460	.	475
3.65814448.65815023	3	65814448	65815023	.	576
3.65861236.65861618	3	65861236	65861618	.	383
3.65922905.65923298	3	65922905	65923298	.	394
3.66023057.66025569	3	66023057	66025569	.	2513
3.66124427.66124552	3	66124427	66124552	.	126
3.66270805.66272088	3	66270805	66272088	.	1284
3.66457910.66458572	3	66457910	66458572	.	663
3.66490223.66490888	3	66490223	66490888	.	666
3.66492637.66493649	3	66492637	66493649	.	1013
3.66550353.66552386	3	66550353	66552386	.	2034
3.66623684.66624208	3	66623684	66624208	.	525
3.66694862.66695323	3	66694862	66695323	.	462
3.66866522.66866811	3	66866522	66866811	.	290
3.66906834.66907548	3	66906834	66907548	.	715
3.66908953.66909881	3	66908953	66909881	.	929
3.66955452.66956044	3	66955452	66956044	.	593
3.66988900.66989049	3	66988900	66989049	.	150
3.67022027.67023059	3	67022027	67023059	.	1033
3.67047991.67049715	3	67047991	67049715	.	1725
3.67050389.67051051	3	67050389	67051051	.	663
3.67098830.67099396	3	67098830	67099396	.	567
3.67164155.67164705	3	67164155	67164705	.	551
3.67340623.67341525	3	67340623	67341525	.	903
3.67435178.67435858	3	67435178	67435858	.	681
3.67704006.67705560	3	67704006	67705560	.	1555
3.67705845.67706600	3	67705845	67706600	.	756
3.67840434.67840901	3	67840434	67840901	.	468
3.67998471.67998853	3	67998471	67998853	.	383
3.68981164.68982283	3	68981164	68982283	.	1120
3.69021440.69022111	3	69021440	69022111	.	672
3.69061318.69063508	3	69061318	69063508	.	2191
3.69100031.69102200	3	69100031	69102200	.	2170
3.69128825.69129856	3	69128825	69129856	.	1032
3.69131723.69132449	3	69131723	69132449	.	727
3.69133476.69134589	3	69133476	69134589	.	1114
3.69140766.69141769	3	69140766	69141769	.	1004
3.69143039.69144207	3	69143039	69144207	.	1169
3.69170175.69170392	3	69170175	69170392	.	218
3.69289565.69290439	3	69289565	69290439	.	875
3.69291563.69293510	3	69291563	69293510	.	1948
3.69299006.69299680	3	69299006	69299680	.	675
3.69322995.69323736	3	69322995	69323736	.	742
3.69341875.69342556	3	69341875	69342556	.	682
3.69355434.69356296	3	69355434	69356296	.	863
3.69369919.69371091	3	69369919	69371091	.	1173
3.69373343.69374140	3	69373343	69374140	.	798
3.69379748.69380835	3	69379748	69380835	.	1088
3.69388909.69389421	3	69388909	69389421	.	513
3.69434459.69435997	3	69434459	69435997	.	1539
3.69459252.69459755	3	69459252	69459755	.	504
3.69508102.69508390	3	69508102	69508390	.	289
3.69539303.69540077	3	69539303	69540077	.	775
3.69548768.69550318	3	69548768	69550318	.	1551
3.69554847.69555371	3	69554847	69555371	.	525
3.69590674.69592352	3	69590674	69592352	.	1679
3.69787578.69790131	3	69787578	69790131	.	2554
3.69801502.69802004	3	69801502	69802004	.	503
3.70102173.70102873	3	70102173	70102873	.	701
3.70169639.70169818	3	70169639	70169818	.	180
3.70599923.70600469	3	70599923	70600469	.	547
3.71112876.71115040	3	71112876	71115040	.	2165
3.71119078.71119590	3	71119078	71119590	.	513
3.71178838.71180125	3	71178838	71180125	.	1288
3.71492803.71494329	3	71492803	71494329	.	1527
3.71591565.71592869	3	71591565	71592869	.	1305
3.71630425.71632544	3	71630425	71632544	.	2120
3.71632688.71633107	3	71632688	71633107	.	420
3.71729855.71731048	3	71729855	71731048	.	1194
3.71773759.71775173	3	71773759	71775173	.	1415
3.71778658.71779547	3	71778658	71779547	.	890
3.71802548.71804415	3	71802548	71804415	.	1868
3.71828821.71829742	3	71828821	71829742	.	922
3.71833422.71835195	3	71833422	71835195	.	1774
3.71854311.71854780	3	71854311	71854780	.	470
3.71924513.71925157	3	71924513	71925157	.	645
3.71954324.71955766	3	71954324	71955766	.	1443
3.71966334.71967014	3	71966334	71967014	.	681
3.72031678.72032082	3	72031678	72032082	.	405
3.72036688.72037675	3	72036688	72037675	.	988
3.72043243.72043822	3	72043243	72043822	.	580
3.72057782.72058151	3	72057782	72058151	.	370
3.72062294.72062703	3	72062294	72062703	.	410
3.72067338.72068021	3	72067338	72068021	.	684
3.72080504.72081868	3	72080504	72081868	.	1365
3.72091708.72092942	3	72091708	72092942	.	1235
3.72131101.72132548	3	72131101	72132548	.	1448
3.72135367.72136152	3	72135367	72136152	.	786
3.72148865.72151869	3	72148865	72151869	.	3005
3.72159184.72159369	3	72159184	72159369	.	186
3.72176543.72177600	3	72176543	72177600	.	1058
3.72193697.72194485	3	72193697	72194485	.	789
3.72225610.72227358	3	72225610	72227358	.	1749
3.72231269.72231963	3	72231269	72231963	.	695
3.72281849.72282259	3	72281849	72282259	.	411
3.72319246.72319860	3	72319246	72319860	.	615
3.72322688.72323257	3	72322688	72323257	.	570
3.72323523.72324421	3	72323523	72324421	.	899
3.72352944.72353716	3	72352944	72353716	.	773
3.72359305.72360796	3	72359305	72360796	.	1492
3.72367518.72368666	3	72367518	72368666	.	1149
3.72385809.72386600	3	72385809	72386600	.	792
3.72388024.72389053	3	72388024	72389053	.	1030
3.72396756.72397997	3	72396756	72397997	.	1242
3.72495337.72497326	3	72495337	72497326	.	1990
3.72536307.72537511	3	72536307	72537511	.	1205
3.72572246.72573386	3	72572246	72573386	.	1141
3.72582636.72583046	3	72582636	72583046	.	411
3.72587296.72587839	3	72587296	72587839	.	544
3.72608603.72608979	3	72608603	72608979	.	377
3.72663198.72664486	3	72663198	72664486	.	1289
3.72667929.72668630	3	72667929	72668630	.	702
3.72678227.72678961	3	72678227	72678961	.	735
3.72686072.72686983	3	72686072	72686983	.	912
3.72787823.72789086	3	72787823	72789086	.	1264
3.72805860.72806625	3	72805860	72806625	.	766
3.72896628.72898110	3	72896628	72898110	.	1483
3.72924682.72925095	3	72924682	72925095	.	414
3.72936421.72938346	3	72936421	72938346	.	1926
3.72987521.72988410	3	72987521	72988410	.	890
3.73045455.73047266	3	73045455	73047266	.	1812
3.73142970.73144762	3	73142970	73144762	.	1793
3.73150013.73150726	3	73150013	73150726	.	714
3.73193040.73193667	3	73193040	73193667	.	628
3.73557410.73558366	3	73557410	73558366	.	957
3.73672919.73674897	3	73672919	73674897	.	1979
3.73723498.73723751	3	73723498	73723751	.	254
3.74663502.74664432	3	74663502	74664432	.	931
3.75343055.75343899	3	75343055	75343899	.	845
3.75390865.75392078	3	75390865	75392078	.	1214
3.75471148.75471673	3	75471148	75471673	.	526
3.75478694.75479337	3	75478694	75479337	.	644
3.75483328.75485579	3	75483328	75485579	.	2252
3.75551588.75552968	3	75551588	75552968	.	1381
3.75601347.75601562	3	75601347	75601562	.	216
3.75833977.75835144	3	75833977	75835144	.	1168
3.75936206.75936738	3	75936206	75936738	.	533
3.75955465.75956670	3	75955465	75956670	.	1206
3.76401127.76401849	3	76401127	76401849	.	723
3.76411742.76412244	3	76411742	76412244	.	503
3.77087447.77088314	3	77087447	77088314	.	868
